subject,file,link,lineno,LEC,DNC,NCT,experience-based,statistics-based,tuning machine,smell
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/sort/cli.py,https://github.com/deepfakes/faceswap/blame/master/tools/sort/cli.py#L121,121,2,2,1,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/sort/cli.py,https://github.com/deepfakes/faceswap/blame/master/tools/sort/cli.py#L134,134,2,2,1,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/sort/cli.py,https://github.com/deepfakes/faceswap/blame/master/tools/sort/cli.py#L162,162,2,2,1,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/sort/cli.py,https://github.com/deepfakes/faceswap/blame/master/tools/sort/cli.py#L174,174,2,2,1,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L157,157,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L160,160,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L164,164,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L169,169,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L172,172,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L176,176,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L177,177,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L186,186,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L201,201,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L205,205,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L213,213,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L228,228,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L253,253,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L303,303,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L310,310,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L312,312,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L314,314,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L315,315,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L318,318,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L318,318,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L332,332,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L367,367,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L369,369,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L394,394,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L395,395,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L396,396,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L402,402,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L402,402,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L403,403,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L403,403,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L407,407,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L407,407,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L410,410,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L411,411,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L417,417,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L419,419,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/cli.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/cli.py#L20,20,2,2,1,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/cli.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/cli.py#L29,29,2,2,1,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/cli.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/cli.py#L37,37,2,2,1,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/cli.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/cli.py#L48,48,2,2,1,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/cli.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/cli.py#L73,73,2,2,1,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/cli.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/cli.py#L88,88,2,2,1,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/cli.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/cli.py#L96,96,2,2,1,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/cli.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/cli.py#L109,109,2,2,1,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/cli.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/cli.py#L120,120,2,2,1,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/cli.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/cli.py#L131,131,2,2,1,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L69,69,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L252,252,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L301,301,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L319,319,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L327,327,2,2,1,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L341,341,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L369,369,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L384,384,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L403,403,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L406,406,2,2,1,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L414,414,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L425,425,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L427,427,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L429,429,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L484,484,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L484,484,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L495,495,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L495,495,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L495,495,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L496,496,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L496,496,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L496,496,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L517,517,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L527,527,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L531,531,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L557,557,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L558,558,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L559,559,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/cli.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/cli.py#L29,29,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/cli.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/cli.py#L32,32,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/cli.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/cli.py#L36,36,2,2,1,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/cli.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/cli.py#L54,54,2,2,1,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/cli.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/cli.py#L63,63,2,2,1,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/cli.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/cli.py#L82,82,2,2,1,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/cli.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/cli.py#L90,90,2,2,1,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/cli.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/cli.py#L100,100,2,2,1,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/cli.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/cli.py#L112,112,2,2,1,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/cli.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/cli.py#L123,123,2,2,1,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/cli.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/cli.py#L134,134,2,2,1,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/cli.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/cli.py#L149,149,2,2,1,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/cli.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/cli.py#L160,160,2,2,1,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/cli.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/cli.py#L175,175,2,2,1,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/cli.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/cli.py#L182,182,2,2,1,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/cli.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/cli.py#L189,189,2,2,1,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/cli.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/cli.py#L198,198,2,2,1,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/manual/detected_faces.py,https://github.com/deepfakes/faceswap/blame/master/tools/manual/detected_faces.py#L77,77,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/manual/detected_faces.py,https://github.com/deepfakes/faceswap/blame/master/tools/manual/detected_faces.py#L83,83,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/manual/detected_faces.py,https://github.com/deepfakes/faceswap/blame/master/tools/manual/detected_faces.py#L90,90,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/manual/detected_faces.py,https://github.com/deepfakes/faceswap/blame/master/tools/manual/detected_faces.py#L96,96,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/manual/detected_faces.py,https://github.com/deepfakes/faceswap/blame/master/tools/manual/detected_faces.py#L102,102,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/manual/detected_faces.py,https://github.com/deepfakes/faceswap/blame/master/tools/manual/detected_faces.py#L140,140,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/manual/detected_faces.py,https://github.com/deepfakes/faceswap/blame/master/tools/manual/detected_faces.py#L144,144,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/manual/detected_faces.py,https://github.com/deepfakes/faceswap/blame/master/tools/manual/detected_faces.py#L154,154,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/manual/detected_faces.py,https://github.com/deepfakes/faceswap/blame/master/tools/manual/detected_faces.py#L158,158,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/manual/detected_faces.py,https://github.com/deepfakes/faceswap/blame/master/tools/manual/detected_faces.py#L195,195,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/manual/detected_faces.py,https://github.com/deepfakes/faceswap/blame/master/tools/manual/detected_faces.py#L221,221,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/manual/detected_faces.py,https://github.com/deepfakes/faceswap/blame/master/tools/manual/detected_faces.py#L261,261,2,2,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/manual/detected_faces.py,https://github.com/deepfakes/faceswap/blame/master/tools/manual/detected_faces.py#L276,276,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/manual/detected_faces.py,https://github.com/deepfakes/faceswap/blame/master/tools/manual/detected_faces.py#L277,277,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/manual/detected_faces.py,https://github.com/deepfakes/faceswap/blame/master/tools/manual/detected_faces.py#L278,278,2,2,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/manual/detected_faces.py,https://github.com/deepfakes/faceswap/blame/master/tools/manual/detected_faces.py#L297,297,2,2,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/manual/detected_faces.py,https://github.com/deepfakes/faceswap/blame/master/tools/manual/detected_faces.py#L297,297,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/manual/detected_faces.py,https://github.com/deepfakes/faceswap/blame/master/tools/manual/detected_faces.py#L298,298,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/manual/detected_faces.py,https://github.com/deepfakes/faceswap/blame/master/tools/manual/detected_faces.py#L327,327,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/manual/detected_faces.py,https://github.com/deepfakes/faceswap/blame/master/tools/manual/detected_faces.py#L396,396,2,2,1,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/manual/detected_faces.py,https://github.com/deepfakes/faceswap/blame/master/tools/manual/detected_faces.py#L401,401,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/manual/detected_faces.py,https://github.com/deepfakes/faceswap/blame/master/tools/manual/detected_faces.py#L408,408,2,2,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/manual/detected_faces.py,https://github.com/deepfakes/faceswap/blame/master/tools/manual/detected_faces.py#L538,538,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/manual/detected_faces.py,https://github.com/deepfakes/faceswap/blame/master/tools/manual/detected_faces.py#L550,550,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/manual/detected_faces.py,https://github.com/deepfakes/faceswap/blame/master/tools/manual/detected_faces.py#L551,551,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/manual/detected_faces.py,https://github.com/deepfakes/faceswap/blame/master/tools/manual/detected_faces.py#L593,593,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/manual/detected_faces.py,https://github.com/deepfakes/faceswap/blame/master/tools/manual/detected_faces.py#L621,621,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/manual/detected_faces.py,https://github.com/deepfakes/faceswap/blame/master/tools/manual/detected_faces.py#L649,649,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/manual/detected_faces.py,https://github.com/deepfakes/faceswap/blame/master/tools/manual/detected_faces.py#L653,653,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/manual/detected_faces.py,https://github.com/deepfakes/faceswap/blame/master/tools/manual/detected_faces.py#L655,655,1,1,,0,0,0,False
