subject,file,link,lineno,NOC,NOFF,NOO,experience-based,statistics-based,tuning machine,smell
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/sysinfo.py,https://github.com/deepfakes/faceswap/blame/master/lib/sysinfo.py#L343,343,73,1,13,1,0,0,True
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/sysinfo.py,https://github.com/deepfakes/faceswap/blame/master/lib/sysinfo.py#L373,373,80,1,14,1,0,0,True
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/sysinfo.py,https://github.com/deepfakes/faceswap/blame/master/lib/sysinfo.py#L375,375,80,1,16,1,0,0,True
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/sysinfo.py,https://github.com/deepfakes/faceswap/blame/master/lib/sysinfo.py#L377,377,57,1,9,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/sysinfo.py,https://github.com/deepfakes/faceswap/blame/master/lib/sysinfo.py#L441,441,154,2,30,1,1,1,True
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/plaidml_tools.py,https://github.com/deepfakes/faceswap/blame/master/lib/plaidml_tools.py#L52,52,77,2,12,1,0,0,True
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/plaidml_tools.py,https://github.com/deepfakes/faceswap/blame/master/lib/plaidml_tools.py#L69,69,108,2,17,1,0,0,True
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/plaidml_tools.py,https://github.com/deepfakes/faceswap/blame/master/lib/plaidml_tools.py#L80,80,76,1,8,1,0,0,True
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/plaidml_tools.py,https://github.com/deepfakes/faceswap/blame/master/lib/plaidml_tools.py#L85,85,81,1,14,1,0,0,True
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/plaidml_tools.py,https://github.com/deepfakes/faceswap/blame/master/lib/plaidml_tools.py#L91,91,193,2,27,1,1,1,True
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/plaidml_tools.py,https://github.com/deepfakes/faceswap/blame/master/lib/plaidml_tools.py#L100,100,44,1,7,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/plaidml_tools.py,https://github.com/deepfakes/faceswap/blame/master/lib/plaidml_tools.py#L106,106,83,2,12,1,0,0,True
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/plaidml_tools.py,https://github.com/deepfakes/faceswap/blame/master/lib/plaidml_tools.py#L116,116,81,2,12,1,0,0,True
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/plaidml_tools.py,https://github.com/deepfakes/faceswap/blame/master/lib/plaidml_tools.py#L194,194,117,2,21,1,0,0,True
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/plaidml_tools.py,https://github.com/deepfakes/faceswap/blame/master/lib/plaidml_tools.py#L214,214,117,2,21,1,0,0,True
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/plaidml_tools.py,https://github.com/deepfakes/faceswap/blame/master/lib/plaidml_tools.py#L247,247,31,1,6,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/plaidml_tools.py,https://github.com/deepfakes/faceswap/blame/master/lib/plaidml_tools.py#L250,250,77,2,15,1,0,0,True
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/plaidml_tools.py,https://github.com/deepfakes/faceswap/blame/master/lib/plaidml_tools.py#L283,283,33,1,5,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/plaidml_tools.py,https://github.com/deepfakes/faceswap/blame/master/lib/plaidml_tools.py#L286,286,42,1,7,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/cli/args.py,https://github.com/deepfakes/faceswap/blame/master/lib/cli/args.py#L171,171,35,1,9,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/cli/args.py,https://github.com/deepfakes/faceswap/blame/master/lib/cli/args.py#L246,246,66,2,13,1,0,0,True
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/cli/args.py,https://github.com/deepfakes/faceswap/blame/master/lib/cli/args.py#L261,261,40,1,5,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/cli/args.py,https://github.com/deepfakes/faceswap/blame/master/lib/cli/args.py#L385,385,98,2,11,1,0,0,True
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/cli/launcher.py,https://github.com/deepfakes/faceswap/blame/master/lib/cli/launcher.py#L222,222,45,1,6,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/cli/launcher.py,https://github.com/deepfakes/faceswap/blame/master/lib/cli/launcher.py#L226,226,40,1,6,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/options.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/options.py#L74,74,54,1,6,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/options.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/options.py#L78,78,52,2,6,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/options.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/options.py#L206,206,49,1,12,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/options.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/options.py#L224,224,75,3,14,1,1,1,True
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/options.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/options.py#L227,227,62,2,12,1,0,0,True
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/options.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/options.py#L239,239,25,1,5,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/options.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/options.py#L291,291,51,1,11,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/command.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/command.py#L34,34,77,1,16,1,0,0,True
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/command.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/command.py#L40,40,107,1,18,1,0,0,True
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/command.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/command.py#L127,127,70,2,12,1,0,0,True
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/display_analysis.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/display_analysis.py#L130,130,66,2,10,1,0,0,True
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/display_analysis.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/display_analysis.py#L280,280,36,1,8,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/display_analysis.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/display_analysis.py#L461,461,29,1,5,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/display_analysis.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/display_analysis.py#L471,471,29,1,5,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/display_analysis.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/display_analysis.py#L485,485,38,1,6,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/display_analysis.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/display_analysis.py#L601,601,24,1,5,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/popup_session.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/popup_session.py#L293,293,29,1,5,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/popup_session.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/popup_session.py#L298,298,34,1,5,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/popup_session.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/popup_session.py#L365,365,61,2,13,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/popup_session.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/popup_session.py#L453,453,60,1,12,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/popup_session.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/popup_session.py#L454,454,56,1,11,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/display_command.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/display_command.py#L369,369,87,2,13,1,0,0,True
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/display_command.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/display_command.py#L372,372,41,1,9,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/display_command.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/display_command.py#L379,379,48,2,7,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/display.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/display.py#L39,39,28,1,5,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/menu.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/menu.py#L80,80,25,1,5,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/display_graph.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/display_graph.py#L31,31,77,2,13,1,0,0,True
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/display_graph.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/display_graph.py#L122,122,40,1,7,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/display_graph.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/display_graph.py#L218,218,47,1,13,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/display_graph.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/display_graph.py#L319,319,79,2,15,1,0,0,True
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L65,65,82,1,15,1,0,0,True
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L174,174,63,1,12,1,0,0,True
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L237,237,88,2,12,1,0,0,True
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L283,283,66,1,6,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L285,285,76,2,7,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L459,459,47,1,7,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L493,493,66,2,17,1,0,0,True
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L493,493,32,1,9,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L520,520,171,1,26,1,1,1,True
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L523,523,35,1,9,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L588,588,252,4,43,1,1,1,True
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L699,699,24,1,5,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L923,923,82,1,15,1,0,0,True
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L926,926,72,1,13,1,0,0,True
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L1019,1019,48,2,8,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/_config.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/_config.py#L83,83,199,2,44,1,1,1,True
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/_config.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/_config.py#L87,87,193,2,44,1,1,1,True
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/_config.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/_config.py#L111,111,47,2,12,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/popup_configure.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/popup_configure.py#L156,156,54,1,8,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/popup_configure.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/popup_configure.py#L158,158,38,1,5,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/popup_configure.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/popup_configure.py#L223,223,126,3,25,1,1,1,True
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/model/losses_tf.py,https://github.com/deepfakes/faceswap/blame/master/lib/model/losses_tf.py#L593,593,44,1,16,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/model/losses_tf.py,https://github.com/deepfakes/faceswap/blame/master/lib/model/losses_tf.py#L594,594,44,1,16,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/model/session.py,https://github.com/deepfakes/faceswap/blame/master/lib/model/session.py#L101,101,50,1,9,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/model/session.py,https://github.com/deepfakes/faceswap/blame/master/lib/model/session.py#L108,108,38,1,8,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/model/session.py,https://github.com/deepfakes/faceswap/blame/master/lib/model/session.py#L139,139,58,2,10,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/model/initializers.py,https://github.com/deepfakes/faceswap/blame/master/lib/model/initializers.py#L296,296,43,2,9,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/model/initializers.py,https://github.com/deepfakes/faceswap/blame/master/lib/model/initializers.py#L296,296,27,1,6,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/model/backup_restore.py,https://github.com/deepfakes/faceswap/blame/master/lib/model/backup_restore.py#L192,192,58,1,10,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/model/backup_restore.py,https://github.com/deepfakes/faceswap/blame/master/lib/model/backup_restore.py#L213,213,148,3,26,1,1,1,True
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/visualize_results.py,https://github.com/facebookresearch/Detectron/blame/master/tools/visualize_results.py#L89,89,57,1,8,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/visualize_results.py,https://github.com/facebookresearch/Detectron/blame/master/tools/visualize_results.py#L112,112,54,1,6,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/visualize_results.py,https://github.com/facebookresearch/Detectron/blame/master/tools/visualize_results.py#L115,115,54,1,6,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/visualize_results.py,https://github.com/facebookresearch/Detectron/blame/master/tools/visualize_results.py#L118,118,54,1,6,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/generate_testdev_from_test.py,https://github.com/facebookresearch/Detectron/blame/master/tools/generate_testdev_from_test.py#L65,65,26,1,5,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/generate_testdev_from_test.py,https://github.com/facebookresearch/Detectron/blame/master/tools/generate_testdev_from_test.py#L72,72,29,1,5,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/pickle_caffe_blobs.py,https://github.com/facebookresearch/Detectron/blame/master/tools/pickle_caffe_blobs.py#L93,93,94,1,11,1,0,0,True
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/pickle_caffe_blobs.py,https://github.com/facebookresearch/Detectron/blame/master/tools/pickle_caffe_blobs.py#L125,125,67,2,8,1,0,0,True
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/convert_cityscapes_to_coco.py,https://github.com/facebookresearch/Detectron/blame/master/tools/convert_cityscapes_to_coco.py#L74,74,24,1,9,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/convert_cityscapes_to_coco.py,https://github.com/facebookresearch/Detectron/blame/master/tools/convert_cityscapes_to_coco.py#L177,177,30,1,7,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/convert_cityscapes_to_coco.py,https://github.com/facebookresearch/Detectron/blame/master/tools/convert_cityscapes_to_coco.py#L201,201,64,1,9,1,0,0,True
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/convert_pkl_to_pb.py,https://github.com/facebookresearch/Detectron/blame/master/tools/convert_pkl_to_pb.py#L172,172,17,1,4,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/convert_pkl_to_pb.py,https://github.com/facebookresearch/Detectron/blame/master/tools/convert_pkl_to_pb.py#L199,199,17,1,4,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/convert_pkl_to_pb.py,https://github.com/facebookresearch/Detectron/blame/master/tools/convert_pkl_to_pb.py#L234,234,37,1,8,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/convert_pkl_to_pb.py,https://github.com/facebookresearch/Detectron/blame/master/tools/convert_pkl_to_pb.py#L474,474,23,1,5,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/convert_pkl_to_pb.py,https://github.com/facebookresearch/Detectron/blame/master/tools/convert_pkl_to_pb.py#L476,476,27,1,5,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/convert_pkl_to_pb.py,https://github.com/facebookresearch/Detectron/blame/master/tools/convert_pkl_to_pb.py#L479,479,25,1,5,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/test_engine.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/test_engine.py#L191,191,38,1,7,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/test_engine.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/test_engine.py#L192,192,38,1,7,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/test_engine.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/test_engine.py#L193,193,38,1,7,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/test_engine.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/test_engine.py#L267,267,37,1,6,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/test_engine.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/test_engine.py#L383,383,53,2,10,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/test_engine.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/test_engine.py#L383,383,27,1,5,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/test_engine.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/test_engine.py#L384,384,53,2,10,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/test_engine.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/test_engine.py#L384,384,27,1,5,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/test_engine.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/test_engine.py#L385,385,53,2,10,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/test_engine.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/test_engine.py#L385,385,27,1,5,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L1110,1110,63,1,9,1,0,0,True
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/config.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/config.py#L1113,1113,62,1,9,1,0,0,True
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/rpn_generator.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/rpn_generator.py#L177,177,27,1,5,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/rpn_generator.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/rpn_generator.py#L178,178,27,1,5,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/rpn_generator.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/rpn_generator.py#L179,179,27,1,5,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/rpn_generator.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/rpn_generator.py#L221,221,71,1,15,1,0,0,True
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/rpn_generator.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/rpn_generator.py#L225,225,76,1,15,1,0,0,True
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/test.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/test.py#L478,478,24,1,5,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/test.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/test.py#L764,764,28,1,5,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/test.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/test.py#L798,798,48,1,11,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/test.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/test.py#L806,806,40,1,8,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/test.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/test.py#L814,814,28,1,5,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/test.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/test.py#L872,872,28,1,5,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/test.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/test.py#L884,884,43,1,10,0,0,0,False
