subject,file,link,lineno,LMC,experience-based,statistics-based,tuning machine,smell
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/rpn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/rpn.py#L71,71,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/rpn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/rpn.py#L72,72,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/rpn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/rpn.py#L80,80,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/rpn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/rpn.py#L80,80,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/rpn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/rpn.py#L80,80,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/rpn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/rpn.py#L96,96,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/rpn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/rpn.py#L96,96,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/rpn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/rpn.py#L133,133,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/rpn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/rpn.py#L186,186,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/rpn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/rpn.py#L189,189,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/rpn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/rpn.py#L189,189,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/rpn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/rpn.py#L201,201,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/rpn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/rpn.py#L202,202,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/fast_rcnn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/fast_rcnn.py#L58,58,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/fast_rcnn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/fast_rcnn.py#L71,71,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/fast_rcnn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/fast_rcnn.py#L87,87,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/fast_rcnn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/fast_rcnn.py#L87,87,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/fast_rcnn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/fast_rcnn.py#L90,90,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/fast_rcnn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/fast_rcnn.py#L91,91,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/fast_rcnn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/fast_rcnn.py#L97,97,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/fast_rcnn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/fast_rcnn.py#L101,101,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/fast_rcnn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/fast_rcnn.py#L120,120,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/fast_rcnn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/fast_rcnn.py#L120,120,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/fast_rcnn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/fast_rcnn.py#L126,126,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/fast_rcnn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/fast_rcnn.py#L136,136,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/fast_rcnn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/fast_rcnn.py#L137,137,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/fast_rcnn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/fast_rcnn.py#L141,141,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/fast_rcnn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/fast_rcnn.py#L153,153,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/fast_rcnn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/fast_rcnn.py#L154,154,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/fast_rcnn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/fast_rcnn.py#L195,195,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/fast_rcnn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/fast_rcnn.py#L201,201,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/fast_rcnn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/fast_rcnn.py#L221,221,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/fast_rcnn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/fast_rcnn.py#L222,222,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/fast_rcnn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/fast_rcnn.py#L244,244,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/fast_rcnn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/fast_rcnn.py#L245,245,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/fast_rcnn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/fast_rcnn.py#L262,262,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/fast_rcnn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/fast_rcnn.py#L264,264,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/data_utils.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/data_utils.py#L69,69,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/data_utils.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/data_utils.py#L70,70,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/data_utils.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/data_utils.py#L70,70,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/loader.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/loader.py#L99,99,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/loader.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/loader.py#L100,100,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/loader.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/loader.py#L117,117,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/loader.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/loader.py#L118,118,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/loader.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/loader.py#L119,119,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/loader.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/loader.py#L124,124,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/loader.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/loader.py#L139,139,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/loader.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/loader.py#L147,147,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/loader.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/loader.py#L148,148,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/loader.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/loader.py#L149,149,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/loader.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/loader.py#L155,155,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/loader.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/loader.py#L159,159,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/loader.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/loader.py#L170,170,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/loader.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/loader.py#L171,171,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/loader.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/loader.py#L171,171,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/loader.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/loader.py#L172,172,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/loader.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/loader.py#L231,231,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/loader.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/loader.py#L234,234,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/loader.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/loader.py#L235,235,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/loader.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/loader.py#L240,240,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/loader.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/loader.py#L245,245,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/loader.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/loader.py#L248,248,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/loader.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/loader.py#L249,249,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/mask_rcnn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/mask_rcnn.py#L41,41,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/mask_rcnn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/mask_rcnn.py#L91,91,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/mask_rcnn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/mask_rcnn.py#L110,110,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/mask_rcnn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/mask_rcnn.py#L114,114,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/retinanet.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/retinanet.py#L64,64,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/retinanet.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/retinanet.py#L68,68,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/retinanet.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/retinanet.py#L68,68,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/retinanet.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/retinanet.py#L81,81,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/retinanet.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/retinanet.py#L81,81,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/retinanet.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/retinanet.py#L82,82,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/retinanet.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/retinanet.py#L83,83,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/retinanet.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/retinanet.py#L84,84,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/retinanet.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/retinanet.py#L85,85,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/retinanet.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/retinanet.py#L129,129,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/retinanet.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/retinanet.py#L130,130,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/retinanet.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/retinanet.py#L224,224,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/retinanet.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/retinanet.py#L229,229,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/retinanet.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/retinanet.py#L261,261,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/retinanet.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/retinanet.py#L273,273,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/retinanet.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/retinanet.py#L286,286,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/retinanet.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/retinanet.py#L287,287,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/keypoint_rcnn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/keypoint_rcnn.py#L52,52,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/keypoint_rcnn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/keypoint_rcnn.py#L57,57,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/keypoint_rcnn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/keypoint_rcnn.py#L79,79,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/keypoint_rcnn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/keypoint_rcnn.py#L98,98,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/keypoint_rcnn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/keypoint_rcnn.py#L107,107,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/keypoint_rcnn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/keypoint_rcnn.py#L107,107,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/keypoint_rcnn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/keypoint_rcnn.py#L108,108,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/keypoint_rcnn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/keypoint_rcnn.py#L108,108,2,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/encoder_preprocess.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/encoder_preprocess.py#L54,54,2,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/encoder_preprocess.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/encoder_preprocess.py#L56,56,2,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/encoder_preprocess.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/encoder_preprocess.py#L57,57,2,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/encoder_preprocess.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/encoder_preprocess.py#L58,58,2,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/encoder_train.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/encoder_train.py#L42,42,2,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer_train.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer_train.py#L13,13,2,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer_train.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer_train.py#L15,15,2,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/vocoder_train.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/vocoder_train.py#L51,51,2,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer_preprocess_audio.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer_preprocess_audio.py#L40,40,2,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer_preprocess_audio.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer_preprocess_audio.py#L43,43,2,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer_preprocess_audio.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer_preprocess_audio.py#L44,44,2,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/vocoder_preprocess.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/vocoder_preprocess.py#L38,38,2,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/vocoder_preprocess.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/vocoder_preprocess.py#L40,40,2,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/demo_cli.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/demo_cli.py#L54,54,2,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/demo_cli.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/demo_cli.py#L55,55,2,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/demo_cli.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/demo_cli.py#L56,56,2,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/demo_cli.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/demo_cli.py#L60,60,2,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/demo_cli.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/demo_cli.py#L76,76,2,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/demo_cli.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/demo_cli.py#L95,95,2,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/demo_cli.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/demo_cli.py#L98,98,2,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/encoder/model.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/encoder/model.py#L24,24,2,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/encoder/model.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/encoder/model.py#L35,35,2,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/encoder/model.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/encoder/model.py#L36,36,2,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/encoder/data_objects/utterance.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/encoder/data_objects/utterance.py#L24,24,2,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/tacotron2.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/tacotron2.py#L17,17,3,0,0,0,False
